SKU,Description,UOM,Unit Qty,Unit Weight Kgs,Manufactured/Purchased,Product Group,Analysis Group,Packing Format,Dormant,Watch List,In Stock Qty,STD Cost,Average Unit Cost,Last PO Cost,Allergen,Kosher,Vegan,Vegetarian,POAO,Purity,Energy Kcal,Energy Kj,Total fat,Saturated fat,Monosaturates,Polysaturates,Total carbs,Sugars,Starch,Fibre,Protein,Sodium,Salt,RI mg,15% minimum mg,Upper limit mg,Celery and products thereof,Cereals containing gluten and products thereof,Crustaceans and products thereof,Eggs and products thereof,Fish and products thereof,Lupins and products thereof,Milk and products thereof (including lactose),Molluscs and products thereof,Mustard and products thereof,Nuts and products thereof,Oats and products thereof,Peanuts and products thereof,Sesame seeds and products thereof,Soybeans and products thereof,Sulphur dioxide and sulphites,Wheat and products thereof,Acidity Regulator,Active,Anti-caking Agent,Bulking Agent,Capsule,Colour,Colouring Agent,Emulsifier,Flavour,Mineral,Probiotic,Surfactant,Sweetener,Thickener,Vitamin,HPMC
800648,Fennel Seed Powder,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,2.494,0,6.2359,7.66,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800649,Peppermint Leaf Powder,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,19.1333,19.14,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800650,Caraway Seed Powder,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,4.5,4.5,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800651,Papain (2000 USP/g),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0.0001,0,100,53.53,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800652,Acetyl L-Carnitine Hydrochloride (Source of Carnitine),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,112.47,0,25.55,25.55,,,,,,67.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800653,Dextrose Monohydrate,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,26.8663,0,1.13,1.13,,,,,,100,370,1548,0,0,0,0,90,90,0,0,0.1,0.01,0,0,0,0,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,YES,,,
800654,Natural Raspberry Flavour (T4355),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,YES,0,0,22.7127,0,,,,,,100,318,1331,0,0,0,0,79.6,76.6,2.9,0,0,0.01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,
800655,Natural Pineapple Flavour (T4493),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,32.4066,32.98,,,,,,100,318,1331,0,0,0,0,79.6,76.6,2.9,0,0,0.01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,
800656,Forest Fruits Flavour (200559),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,25.82,25.82,,,,,,100,318,1331,0,0,0,0,79.6,76.6,2.9,0,0,0.01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,
800657,Golden Millet Extract 10:1,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,31.9496,31.65,YES,,,,,1000,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800658,Duranat Curcumin Colour (75300),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,7.1068,0,47.3031,50,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,
800659,Coconut Water Extract 18:1,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,27,27,,,,,,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800660,L-Arginine Nitrate - Fermented (Source of Arginine),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,0,0,,,,,,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800661,Beetroot Extract (6% Nitrates),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,34.9161,34.5,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800662,Valerian Root Powder,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,0,0,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800663,Passion Flower Root Extract 4:1,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,3.9,0,44.5,44.5,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800664,Creapure© (Creatine Monohydrate),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,8.65,8.65,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800665,Milk Thistle Extract (80% Silymarin),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,4.6945,0,51.4337,48.44,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800666,Paradoxine© Grains of Paradise Extract,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,0,0,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800668,Toasted Pumpkin Seed Powder (60% Protein),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0.8771,0,8.3314,8.3,,,,,,60,400,1674,14.7,2.6,0,0,2.7,1.6,0,9.9,59.2,0,0,0,0,0,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800669,White Willow Bark Extract 4:1,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,40.43,40.43,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800670,Ammonium Molybdate (source of Molybdenum),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,86.4807,86.75,,,,,,46.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0075,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,
800671,Cupric Chlorophyllin Powder Colour (75815),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,62,62,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,
800672,Brilliant Blue FCF Colour (42090),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,62.7756,67,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,
800674,CarnoSyn© Beta-Alanine,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,15.0501,15.05,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800675,Nitrosigine© (Bonded Arginine Silicate),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,52.48,52.48,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800677,Banana Flavour (18/0228/01),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,12.5556,12.6,,,,,,100,318,1331,0,0,0,0,79.6,76.6,2.9,0,0,0.01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,
800678,Karbolyn© (Complex Carbohydrate),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,0,0,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800679,Beta-Sitosterol (70%),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,0,0,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800680,Gamma Oryzanol,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,0,0,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800681,Chocolate Hazelnut Flavour (18/0228/02),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,12.3506,12.35,,,,,,100,318,1331,0,0,0,0,79.6,76.6,2.9,0,0,0.01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,
800682,Theobromine (98%),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,95.122,95.59,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800683,Apple Cider Vinegar Powder (8% Acetic Acid),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,7.8476,7.32,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800684,Calcium Ascorbate Anhydrous (source of Vitamin C),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,56.848,0,6.9513,6.92,,,,,,90.25,0,0,0,0,0,0,0,0,0,0,0,0,0,80,12,9999,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,
800685,EnXtra© (Alpinia Galangal),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,0,0,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,
800686,Selenium SeLECT© 5000 (Selenium 0.5%),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,56.86,56.86,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800687,Lime Flavour (200299),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,49.53,49.53,,,,,,100,318,1331,0,0,0,0,79.6,76.6,2.9,0,0,0.01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,
800688,GS15-4? (Ginseng Root Extract - Fermented),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,0,0,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800689,Raspberry Flavour (201359),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,31.32,31.32,,,,,,100,318,1331,0,0,0,0,79.6,76.6,2.9,0,0,0.01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,
800690,Ceylon Cinnamon Powder - Organic,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,17.5,17.5,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800692,Phylloquinone (Vitamin K1 0.25%),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,41.7745,29.33,,,,,,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0.0113,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,
800693,Fresh Orange Flavour (204696),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,35.27,35.27,,,,,,100,318,1331,0,0,0,0,79.6,76.6,2.9,0,0,0.01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,
800694,CLOCK© (Rosemary and Daylily Extracts),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,179.8701,179.87,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800695,Lavender Extract 10:1,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0.9,0,78.68,78.68,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800696,Lemon Balm Extract 10:1,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,2.613,0,46.5343,49.79,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800697,Algae Omega-3 Powder - Vegan (10% DHA),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0.975,0,37.69,37.66,,,YES,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800698,Green Coffee 50:1 Extract,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,36.95,36.95,,,,,,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800699,Santa Herba Extract,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,0,0,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800700,Saw Palmetto Powder,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0.738,0,22.6949,22.7,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800701,Nettle Leaf Powder,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,10.3504,10.35,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800702,Mixed Carotenoids Beadlets Natural (10% Carotenoids),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,173.1992,173.32,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800703,Rosehip Powder,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,26.7349,28.45,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800704,Green Tea Extract (13% Caffeine),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,13.064,0,23.3412,23.32,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800705,Guarana Seed Blend (22% Caffeine),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,13.0615,14.49,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800706,Pau D'Arco Powder,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,21.0072,21,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800707,Beef Collagen Peptides (90% Protein),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,6.5592,6.5,,,,,YES,90,360,1506,0,0,0,0,0,0,0,0,90,0,0,0,0,0,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800708,Safr'Inside? (Saffron Extract),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,1395.14,1395.14,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800709,Bilberry Fruit Extract  4:1 (25% Anthocyanins),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,270.09,270.09,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800710,Soya Lecithin (20% Phosphatidylcholine),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,0,0,YES,,,,,20,800,3347,50,10,0,0,5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,YES,,,,,,YES,,,,YES,,,,,,,,
800711,Soya Lecithin (20% Phosphatidylserine),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0.181,0,56.2442,56.24,YES,,,,,20,800,3347,50,10,0,0,5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,YES,,,,,,YES,,,,YES,,,,,,,,
800712,Green Tea Extract (30% L-Theanine),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,6.48,0,39.7504,39.75,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800713,Lycium Barbarum Extract 10:1,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,0,0,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800714,Glycerol Monostearate,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,19.99,19.99,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,YES,,,
800715,Olive Leaf Extract (40% Oleuropein),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,0,0,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800716,Barley Grass Powder,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,12.4571,13.09,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800717,Apple Powder,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,21.2313,21.24,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800718,Soya Flour,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,11.3118,11.32,YES,,,,,100,434,1816,20.2,3,4.5,11.7,32.1,7.5,0,9.6,38.1,0.13,0,0,0,0,,,,,,,,,,,,,,YES,,,,,,YES,,,,,,,,,,,,
800719,Beetroot Powder,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,8.359,0,7.76,7.75,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800720,Pomegranate Powder,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,2.0208,0,22.6543,22,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800721,Siberian Ginseng Powder,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,18.897,0,15.9611,14.8,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800722,Carrot Powder,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,12.8658,12.64,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800723,Tomato Powder,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,33.98,33.98,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800724,Astragalus Powder,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,45.67,45.67,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800725,Broccoli Powder,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,7.613,0,12.7816,12.87,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800726,Grape Seed Extract (95% Polyphenols),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,47.52,0,30.3929,31.49,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800727,Elderberry Powder,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,39.1148,39.88,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800728,Trimethylglycine,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,0,0,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800729,Maca Root Powder,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,15.9766,15.98,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800731,Organic Ashwagandha Powder,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,17.9782,17.55,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800732,Organic Rosemary Leaf Powder,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,33.72,33.72,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800733,Quercetin (98%),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,225.186,0,55.0669,73,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800734,Cranberry Powder,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,7.053,0,15.2514,14.43,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800735,Magnesium Bisglycinate (source of Magnesium) Anhydrous - 20% buffered,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,47.391,0,74.3639,7.57,,,,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,375,56.25,250,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,
800736,Copper Bisglycinate (source of Copper),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0.4599,0,37.1601,30.42,,,,,,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15,5,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,
800737,Menaquinone-7 (Vitamin K2 1.3%),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0.7429,0,630.0193,600.74,,,,,,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0.0113,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,
800738,Spray-Dried Coffee Powder,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,8.8,11.33,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800739,AstraGin© Astragalus Root Extract San-qi Ginseng Root Extract,Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,263.6275,260,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,,,,,,,,
800740,Juicy Orange Natural Flavour (44213),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,YES,17.05,0,24.3324,0,,,,,,100,318,1331,0,0,0,0,79.6,76.6,2.9,0,0,0.01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,,
800741,Aquamin F (Source of Calcium),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,17.5525,0,7.99,7.99,,,,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,800,120,2500,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,
800742,Marine Magnesium SM15 (Spray-Dried Sea Water) (source of Magnesium),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,0,0,,,,,,15,0,0,0,0,0,0,0,0,0,0,0,0,0,375,56.25,250,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,
800743,Iron Enriched Yeast (source of Iron),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,0,0,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2.1,9999,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,
800744,Niacin Enriched Yeast (Source of Vitamin B3),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,0,0,,,,,,25,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2.4,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,
800745,Zinc Enriched Yeast (source of Zinc),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,0,0,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.5,25,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,
800746,Copper Enriched Yeast (source of Copper),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,0,0,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15,5,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,
800747,Selenium Enriched Yeast (source of Selenium),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,50.5431,50.54,,,,,,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,0.0083,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,YES,,,,,,
800748,Folic Acid Enriched Yeast (source of Vitamin B9),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,0,0,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.03,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,
800749,Vitamin B6 Enriched Yeast (source of Vitamin B6),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,0,0,,,,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.21,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,
800750,Thiamine Enriched Yeast (source of Vitamin B1),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,0,0,,,,,,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.165,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,
800751,VitaShroomD© (source of Vitamin D2),Kilogram,1,1,Purchased,990 - Bought Components,881 - Bought Ingredients,,,,0,0,0,0,,,,,,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.0008,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,
